idrss_entries,title,public_date,category,provider,number_of_articles
"41392","Consumer Confidence in US Decreases More Than Forecast","Tue Mar 26 10:27:31 EDT 2013","Business","Bloomberg","13"
"41393","Cyprus rescue marks 'game-changer' for Europe's banks","Tue Mar 26 10:19:18 EDT 2013","Business","Reuters","2,057"
"41418","Beer news from the Craft Brewers Conference","Tue Mar 26 10:25:46 EDT 2013","Business","Houston Chronicle (blog)","15"
"41422","Euro Regains Some Strength","Tue Mar 26 10:30:17 EDT 2013","Business","Wall Street Journal","2,035"
"41430","Yahoo pays a large sum for Summly","Tue Mar 26 10:29:24 EDT 2013","Business","CNN (blog)","228"
"41460","Russia's Putin in surprise support for Cyprus bailout","Mon Mar 25 13:02:21 EDT 2013","Business","Telegraph.co.uk","70"
"41461","Consumer Confidence Falls In March","Tue Mar 26 10:15:44 EDT 2013","Business","NPR","-1"
"41471","Goldman Amends Warrants Deal With Buffett","Tue Mar 26 10:58:55 EDT 2013","Business","New York Times","30"
"41472","Cyprus: expropriation in disguise","Tue Mar 26 09:37:42 EDT 2013","Business","The Voice of Russia","75"
"41473","Consumer confidence slumps in March","Tue Mar 26 10:26:47 EDT 2013","Business","MarketWatch","16"
"41476","Cypriot youth protest as banks stay shut","Tue Mar 26 11:19:11 EDT 2013","Business","Reuters","2,074"
"41489","Ziopharm Falls After Ending Test of Top Drug Candidate","Tue Mar 26 11:14:03 EDT 2013","Business","Bloomberg","14"
"41490","Dell's Bidders Plan Computer Maker's Future Without Founder","Tue Mar 26 00:18:21 EDT 2013","Business","Bloomberg","316"
"41516","Buffett to take major Goldman Sachs stake in warrant deal","Tue Mar 26 11:22:31 EDT 2013","Business","Chicago Tribune","32"
"41532","Yoichi Wada to Step Down from Square Enix","Tue Mar 26 11:25:31 EDT 2013","Business","Cubed3","62"
"41533","News Summary: Sales of new US homes dip 4.6 pct in February, a month after ...","Tue Mar 26 11:32:11 EDT 2013","Business","Washington Post","25"
"41534","Wall Street gains on data as S&P 500 nears record","Tue Mar 26 10:55:49 EDT 2013","Business","Reuters","136"
"41535","Buffett to join Goldman top 10 investors","Tue Mar 26 11:08:06 EDT 2013","Business","Financial Times","33"
"41555","Euro edges lower but vulnerable as Cyprus concerns persist","Tue Mar 26 11:32:06 EDT 2013","Business","Reuters","2,151"
"41569","Russia to renegotiate Cyprus loan after EU bailout","Mon Mar 25 07:52:11 EDT 2013","Business","ITV News","-1"
"41573","Home prices: Biggest rise since housing bubble","Tue Mar 26 11:49:55 EDT 2013","Business","CNN","65"
"41577","Case-Shiller: Home Prices Post Biggest Rise Since 2006","Tue Mar 26 11:58:54 EDT 2013","Business","Wall Street Journal","65"
"41593","Home Prices Growing At Pre-Housing Collapse Rates: Case-Shiller","Tue Mar 26 11:56:55 EDT 2013","Business","Forbes","68"
"41594","Square Enix President Yoichi Wada resigns, citing 'sluggish' sales of major titles ...","Tue Mar 26 11:52:07 EDT 2013","Business","Neoseeker","68"
"41595","Buffett on track to be top Goldman shareholder","Tue Mar 26 11:45:31 EDT 2013","Business","CNNMoney","36"
"41610","Fed Hits Citi Over Money Laundering Problems","Tue Mar 26 12:02:48 EDT 2013","Business","Forbes","10"
"41615","Federal Reserve Faults Citigroup Over Money Laundering Controls","Tue Mar 26 11:31:53 EDT 2013","Business","New York Times","12"
"41616","Euro edges higher but vulnerable as Cyprus concerns persist","Tue Mar 26 12:17:16 EDT 2013","Business","Reuters","2,145"
"41617","What Does $30 Million Buy You?","Tue Mar 26 12:05:27 EDT 2013","Business","Wall Street Journal (blog)","251"
"41647","Home prices jump, but new-home sales drop","Tue Mar 26 12:22:20 EDT 2013","Business","USA TODAY","67"
"41648","Research group says consumer confidence fell in March amid economic angst ...","Tue Mar 26 11:40:51 EDT 2013","Business","Washington Post","26"
"41649","Square Enix president leaves amid 'extraordinary' financial losses","Tue Mar 26 07:02:53 EDT 2013","Business","Digital Spy UK","71"
"41653","Monsanto, DuPont settle lawsuits, set new $1.75 billion deal","Tue Mar 26 12:26:43 EDT 2013","Business","Fox Business","17"
"41654","CEO Of Square Enix Yoichi Wada Resigns","Tue Mar 26 10:59:18 EDT 2013","Business","TechDeville (blog)","-1"
"41672","Home Prices Growing As Fast As Before The Housing Collapse: Case-Shiller","Tue Mar 26 11:56:55 EDT 2013","Business","Forbes","67"
"41677","A Biotech Billionaire's Latest Drug Bet Implodes","Tue Mar 26 11:03:57 EDT 2013","Business","Forbes","26"
"41678","Ground euro: where the rich stash & burn","Mon Mar 25 18:34:40 EDT 2013","Business","Economic Times","-1"
"41679","Beer guide: DC welcomes Craft Beer Conference","Tue Mar 26 12:10:29 EDT 2013","Business","WTOP","16"
"41688","Air China, China Southern Profits Fall on Currency, Fuel Costs","Tue Mar 26 12:33:33 EDT 2013","Business","Businessweek","81"
"41689","Where Will Goldman Sachs Rank Among Buffett's Biggest Holdings?","Tue Mar 26 12:33:38 EDT 2013","Business","Forbes","40"
"41693","Citigroup to Improve Anti-Money Laundering Controls","Tue Mar 26 11:42:24 EDT 2013","Business","Wall Street Journal","13"
"41694","Revel Casino's Bankruptcy Plan Includes Allowing Smoking","Tue Mar 26 12:14:41 EDT 2013","Business","CBS Local","21"
"41695","5 Commodity Stocks Moving On News","Mon Mar 25 09:03:33 EDT 2013","Business","Seeking Alpha","-1"
"41742","Cyprus businesses feeling strain as Cyprus bank shutdown enters second week","Tue Mar 26 13:01:34 EDT 2013","Business","Washington Post","2,129"
"41758","Berkshire amends warrant deal with Goldman Sachs","Tue Mar 26 12:50:57 EDT 2013","Business","Wall Street Journal","44"
"41759","Texas Craft Brew Bills Head To The House","Tue Mar 26 11:13:44 EDT 2013","Business","KERA News","18"
"41760","How Intuit fought free, simple tax filing","Tue Mar 26 12:52:18 EDT 2013","Business","TucsonSentinel.com","50"
"41761","Are Yahoo, Mayer building an 'interest graph'?","Tue Mar 26 13:01:23 EDT 2013","Business","CNET","258"
"41762","Orders for Durable Goods Rise as U.S. Companies Expand: Economy","Tue Mar 26 12:58:27 EDT 2013","Business","San Francisco Chronicle","54"
"41774","Factory, housing data supports growth picture","Tue Mar 26 13:14:22 EDT 2013","Business","Reuters","54"
"41777","Supervalu cuts 1100 jobs after Albertsons sale","Tue Mar 26 12:44:13 EDT 2013","Business","Los Angeles Times","28"
"41778","Boeing Class-Action Case Dismissal Upheld by Appeals Court","Tue Mar 26 11:28:44 EDT 2013","Business","Bloomberg","117"
"41792","Euro flat but vulnerable as Cyprus concerns continue","Tue Mar 26 13:23:46 EDT 2013","Business","Reuters","2,134"
"41793","Brazil and China agree currency swap","Tue Mar 26 13:13:23 EDT 2013","Business","Financial Times","394"
"41794","Boeing shares hit multiyear high after 787 flight","Tue Mar 26 13:15:30 EDT 2013","Business","Businessweek","118"
"41797","Emerging powers China, Brazil move towards non-dollar trade","Tue Mar 26 13:28:51 EDT 2013","Business","Reuters","394"
"41814","American Express and Wal-Mart's Bluebird accounts gain FDIC insurance and ...","Tue Mar 26 11:01:24 EDT 2013","Business","Dallas Morning News (blog)","-1"
"41815","Do I Owe Money to the IRS?","Tue Mar 26 12:46:08 EDT 2013","Business","NerdWallet (blog)","46"
"41830","AARP Tax-aide program provides free tax return preparation","Tue Mar 26 11:15:11 EDT 2013","Business","Hot Springs Village Voice","46"
"41839","Big Win For Beer Brewers In Texas Senate","Tue Mar 26 13:33:29 EDT 2013","Business","CBS Local","17"
"41840","IRS warns about 'dirty dozen' tax scams","Tue Mar 26 12:59:09 EDT 2013","Business","USA TODAY","46"
"41846","Buffett out-Goldmans Goldman","Tue Mar 26 13:15:25 EDT 2013","Business","MarketWatch","52"
"41859","Walmart prepaid cards get insurance","Tue Mar 26 13:51:04 EDT 2013","Business","Detroit Free Press","9"
"41869","Ziopharm cancer drug fails late-stage trial; shares plunge 66 percent","Tue Mar 26 14:06:10 EDT 2013","Business","Reuters","31"
"41878","Amex-Walmart venture given go-ahead","Tue Mar 26 13:53:44 EDT 2013","Business","Financial Times","9"
"41901","Why ZIOPHARM Oncology Shares Imploded","Tue Mar 26 13:15:46 EDT 2013","Business","Motley Fool","33"
"41903","Shares, crude oil rise in wake of US data","Tue Mar 26 14:02:14 EDT 2013","Business","Reuters","94"
"41904","Island of discontent","Tue Mar 26 13:06:42 EDT 2013","Business","Hindustan Times","-1"
"41905","Fed tells Citi to improve anti-laundering systems","Tue Mar 26 13:44:49 EDT 2013","Business","Wall Street Journal","18"
"41927","Berkshire Set to Get Big Goldman Stake","Tue Mar 26 14:36:03 EDT 2013","Business","Wall Street Journal","58"
"41939","Millionaires more likely to face tax examinations","Tue Mar 26 14:20:31 EDT 2013","Business","Business First of Louisville","48"
"41940","PM Kitco Metals Roundup: Gold Ends Down on Technical Selling, Profit Taking ...","Tue Mar 26 14:40:57 EDT 2013","Business","Forbes","104"
"41941","Oil Seesaws as Cyprus Offers Only Fleeting Relief","Mon Mar 25 14:43:03 EDT 2013","Business","CNBC.com","-1"
"41957","Orders for Durable Goods in U.S. Increase More Than Forecast","Tue Mar 26 08:31:13 EDT 2013","Business","Bloomberg","57"
"41958","US crackdown on Citi laundering flaws","Tue Mar 26 14:32:52 EDT 2013","Business","Financial Times","18"
"41989","What Buffett Didn't Say About Goldman","Wed Mar 27 19:00:52 EDT 2013","Business","Motley Fool","102"
"41990","Hedge Fund Titan Buys Hamptons Property for $60 Million","Wed Mar 27 20:06:07 EDT 2013","Business","New York Times","42"
"41991","JPMorgan risk disclosures fell short for regulators: documents","Wed Mar 27 17:26:56 EDT 2013","Business","Reuters","20"
"41992","Texas craft beers get their happy hour as Senate passes major bills on distribution","Tue Mar 26 00:53:24 EDT 2013","Business","Dallas Morning News","25"
"41993","News Summary: Upbeat forecast from research firm whets investors' appetite for ...","Wed Mar 27 19:27:05 EDT 2013","Business","Washington Post","30"
"41994","Blackstone Is Open to Keeping Michael Dell as CEO","Wed Mar 27 21:03:16 EDT 2013","Business","Wall Street Journal","31"
"41995","Greek Bets Sank Top Lenders","Wed Mar 27 22:21:25 EDT 2013","Business","Wall Street Journal","281"
"41996","Proxy Adviser ISS Recommends Against T-Mobile-MetroPCS Merger","Wed Mar 27 21:39:07 EDT 2013","Business","Wall Street Journal","31"
"41997","Summly Teen Nick D'Aloisio Sells App to Yahoo for $30 Million","Wed Mar 27 12:57:31 EDT 2013","Business","E! Online","42"
"41998","Ruling on Stockton bankruptcy eligibility likely Monday","Wed Mar 27 20:49:03 EDT 2013","Business","Reuters","11"
"42050","Cyprus Sets Up Tight Controls as Banks Prepare to Reopen","Wed Mar 27 20:23:23 EDT 2013","Business","New York Times","281"
"42062","Forecast: Twitter's ad revenue to double this year","Wed Mar 27 18:48:00 EDT 2013","Business","The Associated Press","30"
"42063","Actuaries say individual plan claims will rise 32% under Obamacare","Wed Mar 27 18:56:47 EDT 2013","Business","MarketWatch (blog)","84"
"42077","Judge indicates support for American-US Air deal","Wed Mar 27 21:47:31 EDT 2013","Business","Wall Street Journal","92"
"42078","Career advice from Sheryl Sandberg and Amex CEO Chenault","Wed Mar 27 11:00:49 EDT 2013","Business","Fortune (blog)","-1"
"42086","T-Mobile's MetroPCS Merger Rejected by Advisory Firm","Wed Mar 27 22:59:43 EDT 2013","Business","Bloomberg","31"
"42105","Cyprus Sets Strict Capital Controls","Wed Mar 27 22:58:49 EDT 2013","Business","Wall Street Journal","289"
"42124","China shares slump after crackdown on financial risk, banks biggest losers","Wed Mar 27 22:42:10 EDT 2013","Business","Reuters","183"
"42137","Worries about Italy & Cyprus take toll on euro","Wed Mar 27 23:03:44 EDT 2013","Business","Reuters India","186"
"42148","Euro Falls Below $1.28","Wed Mar 27 17:31:05 EDT 2013","Business","Wall Street Journal","184"
"42155","Calif fines owners of toxic dump near Kettleman City more than $300K for 72 ...","Wed Mar 27 14:10:10 EDT 2013","Business","The Republic","-1"
"42171","Pre-dawn operation removes part of Berlin Wall","Wed Mar 27 05:28:00 EDT 2013","Business","The Associated Press","43"
"42186","Leaning In to Single-Sex Education","Wed Mar 27 18:35:46 EDT 2013","Business","Huffington Post","-1"
"42187","Part Of Berlin Wall To Be Removed For Apartment Development","Wed Mar 27 23:15:42 EDT 2013","Business","kplr11.com","44"
"42188","Asian shares fall, euro faint on euro zone worries","Wed Mar 27 23:36:54 EDT 2013","Business","Reuters","218"
"42197","Train hauling Canadian oil derails in Minnesota","Wed Mar 27 23:50:52 EDT 2013","Business","Reuters","21"
"42216","News app Summly's blockbuster sale to Yahoo shows how the smartphone rules","Wed Mar 27 21:16:14 EDT 2013","Business","Washington Post","44"
"42232","Train cars derail in Minnesota, spill crude oil","Wed Mar 27 19:50:26 EDT 2013","Business","Minneapolis Star Tribune","23"
"42245","Texas ranks high in rolling out new breweries","Thu Mar 28 00:22:22 EDT 2013","Business","Houston Chronicle","27"
"42246","Cyprus reopens banks, under strict restrictions","Wed Mar 27 19:23:53 EDT 2013","Business","Reuters UK","-1"
"42247","China Banks Drop on Tighter Savings Product Rule: Shanghai Mover","Thu Mar 28 00:35:19 EDT 2013","Business","Businessweek","186"
"42248","Nick D'Aloisio talks to Leigh Sales","Thu Mar 28 00:06:32 EDT 2013","Business","ABC Online","45"
"42267","VIEW from Washington","Thu Mar 28 00:36:04 EDT 2013","Business","Huroncountypress","21"
"42282","Broken bolts may delay Bay Bridge opening","Thu Mar 28 00:41:39 EDT 2013","Business","San Francisco Chronicle","28"
"42287","Ratings relief for JPM","Thu Mar 28 00:47:59 EDT 2013","Business","New York Post","22"
"42288","Broken rods on San Francisco Bay Bridge checked","Wed Mar 27 21:54:28 EDT 2013","Business","Contra Costa Times","29"
"42289","Pell-mell at Dell","Thu Mar 28 00:47:56 EDT 2013","Business","New York Post","32"
"42296","Part of Berlin Wall Removed in Pre-Dawn Operation","Wed Mar 27 14:52:09 EDT 2013","Business","ABC News","46"
"42297","American Express prepaid debit cards get FDIC insurance","Tue Mar 26 19:44:02 EDT 2013","Business","Washington Post","23"
"42299","Asia stocks weighed down by Europe debt woes","Thu Mar 28 01:06:00 EDT 2013","Business","The Associated Press","292"
"42300","Wal-Mart steps up its online game with help from stores","Tue Mar 26 20:15:50 EDT 2013","Business","Reuters","105"
"42314","Asian Stocks Fall as Europe Woes Deepen, U.S. Home Sales Drop","Wed Mar 27 20:26:57 EDT 2013","Business","Bloomberg","292"
"42315","SKorea cuts growth forecast to 2.3 percent, fiscal stimulus to be unveiled next ...","Thu Mar 28 01:06:22 EDT 2013","Business","Minneapolis Star Tribune","-1"
"42316","English teenager makes ?20 million from an app","Thu Mar 28 00:16:02 EDT 2013","Business","Daily News & Analysis","46"
"42334","Mobile ads to push Twitter ad revenue near $1 billion in 2014: Report","Thu Mar 28 01:12:28 EDT 2013","Business","IBNLive","28"
"42335","Oil steady as Cyprus braces for reopening of banks","Thu Mar 28 01:18:00 EDT 2013","Business","The Associated Press","17"
"42343","Oil prices move marginally higher as bailed out Cyprus braces for a reopening of ...","Thu Mar 28 01:19:25 EDT 2013","Business","The Republic","16"
"42344","BOJ chief says Japan economy on the mend","Wed Mar 27 23:02:33 EDT 2013","Business","Seattle Post Intelligencer","-1"
"42345","Canadian Pacific Railway Derailment Spills Crude in Minnesota","Wed Mar 27 16:44:09 EDT 2013","Business","Bloomberg","24"
"42346","Yahoo's new wunderkind: Another risky move by CEO Marissa Mayer","Wed Mar 27 11:44:26 EDT 2013","Business","Washington Post","47"
"42359","A house for his Picasso?","Thu Mar 28 01:36:35 EDT 2013","Business","New York Post","43"
"42378","South Korea Announces New Stimulus After Lowering Growth Outlook","Thu Mar 28 01:15:27 EDT 2013","Business","Bloomberg","11"
"42380","Cypriots face draconian cash controls to stop run on banks","Thu Mar 28 02:05:54 EDT 2013","Business","Telegraph.co.uk","241"
"42381","growth outlook-revision","Thu Mar 28 01:15:47 EDT 2013","Business","GlobalPost","11"
"42387","Cyprus banks to reopen under tight security","Thu Mar 28 02:12:48 EDT 2013","Business","BBC News","241"
"42390","Developer Proposes Baby Steps for Detroit","Thu Mar 28 02:12:52 EDT 2013","Business","Wall Street Journal","15"
"42391","South Korea cuts economic forecast","Thu Mar 28 01:05:10 EDT 2013","Business","Financial Times","11"
"42395","Asian shares fall, euro shaky as Europe worries mount","Wed Mar 27 23:36:54 EDT 2013","Business","Reuters","2,546"
"42403","BRIC, BRICS, BRICSI? The World Financial Order's Growing Challenge","Thu Mar 28 01:56:00 EDT 2013","Business","New York Times (blog)","767"
"42411","Why Is That 17-Year-Old's $30 Million News App Even Legal?","Thu Mar 28 02:39:33 EDT 2013","Business","TIME","47"
"42423","Nikkei falls as exporters weigh, GS Yuasa tumbles","Wed Mar 27 21:31:23 EDT 2013","Business","Reuters","-1"
"42434","Hotel living is the norm at wealthy NYC apartments","Thu Mar 28 02:48:30 EDT 2013","Business","Houston Chronicle","-1"
"42460","Hotel Living Is the Norm at Wealthy NYC Apartments","Thu Mar 28 02:55:00 EDT 2013","Business","ABC News","-1"
"42461","With Cyprus Bail-In, Europe Bids Adieu to “Too Big To Fail”","Thu Mar 28 03:02:43 EDT 2013","Business","TIME","2,735"
"42462","Pre-dawn operation removes part of Berlin Wall that protesters had sought to ...","Wed Mar 27 15:57:37 EDT 2013","Business","Washington Post","46"
"42463","Court approves American Airlines-US Airways merger to form biggest airline","Thu Mar 28 01:04:06 EDT 2013","Business","Detroit Free Press","109"
"42464","Today in Tech: Twitter's ad sales expected to boom in 2014","Thu Mar 28 03:00:19 EDT 2013","Business","Fortune","28"
"42470","Cyprus banks to reopen with emergency restrictions on cash withdrawals","Thu Mar 28 03:12:36 EDT 2013","Business","The Guardian","2,735"
"42493","Growing Up: Indoor Farm Goes 'Mega' Near Chicago","Thu Mar 28 03:24:17 EDT 2013","Business","USA TODAY","10"
"42506","Nikkei falls as exporters and financials weigh, GS Yuasa tumbles","Wed Mar 27 23:16:47 EDT 2013","Business","Reuters","23"
"42507","South Korea cuts 2013 growth view, fuels rate cut bets","Thu Mar 28 02:43:59 EDT 2013","Business","South China Morning Post","14"
"42508","Italy and Cyprus fears take toll on euro, yen firms while easing awaited","Thu Mar 28 03:27:39 EDT 2013","Business","Reuters","2,742"
"42514","Cyprus crisis: banks to reopen but stock market closed again - live","Thu Mar 28 03:44:21 EDT 2013","Business","The Guardian","298"
"42519","Cyprus reopens banks under tight restrictions","Thu Mar 28 03:46:39 EDT 2013","Business","Reuters","298"
"42520","Prudential receives £30m fine for AIA bid","Wed Mar 27 23:07:41 EDT 2013","Business","Herald Scotland","72"
"42521","Dreamliner battery maker's shares plunge in Tokyo","Wed Mar 27 23:33:35 EDT 2013","Business","GlobalPost","-1"
"42525","South Korea Announces Stimulus After Lowering Growth Outlook","Thu Mar 28 03:46:27 EDT 2013","Business","Bloomberg","14"
"42542","Tokyo Shares End Down As Cyprus Fears Boost Yen, GS Yuasa Falls","Thu Mar 28 03:57:32 EDT 2013","Business","Wall Street Journal","24"
"42544","European Stocks Rise as German Data Counters Debt Crisis Concern","Thu Mar 28 04:15:47 EDT 2013","Business","Businessweek","2,494"
"42552","Cypriot Banks to Open for First Time in 2 Weeks With Curbs","Thu Mar 28 04:30:58 EDT 2013","Business","Bloomberg","320"
"42554","Japanese Shares Fall as Yen Climbs on Europe, US Homes","Thu Mar 28 02:44:05 EDT 2013","Business","Businessweek","24"
"42555","China Shares Tumble on Bank Risk Controls","Thu Mar 28 04:17:47 EDT 2013","Business","Wall Street Journal","19"
"42556","Cypriot Banks to Open After Two Weeks as Customers Hunt Cash","Thu Mar 28 04:31:26 EDT 2013","Business","Bloomberg","318"
"42565","American Airlines merger plan approved by bankruptcy judge","Thu Mar 28 04:42:19 EDT 2013","Business","Tulsa World","118"
"42566","PRECIOUS-Gold holds above $1600 as Cyprus fallout supports","Thu Mar 28 04:36:12 EDT 2013","Business","Reuters","2,478"
"42578","Kia Sticks to US Pricing Strategy Despite Competition","Thu Mar 28 04:37:48 EDT 2013","Business","Wall Street Journal","14"
"42579","Solar-powered plane prepares for flight across America; Solar Impulse to ...","Thu Mar 28 04:39:03 EDT 2013","Business","Washington Post","6"
"42580","China Regulator: To Tighten Risk Control for Rural Banks -Directive","Thu Mar 28 01:02:16 EDT 2013","Business","Wall Street Journal","-1"
"42586","Euro weak, Bunds up as Cyprus prepares to reopen banks","Thu Mar 28 04:51:09 EDT 2013","Business","Reuters","2,793"
"42601","Kia Says Weakening Yen Becoming 'Weapon' for Japanese Carmakers","Wed Mar 27 22:43:14 EDT 2013","Business","Bloomberg","14"
"42612","London's top 25 under-25s: they're young and successful - deal with it","Thu Mar 28 04:28:59 EDT 2013","Business","Evening Standard","50"
"42613","Mitsubishi reports 2 battery problems, no recalls","Wed Mar 27 10:10:00 EDT 2013","Business","The Associated Press","22"
"42623","RPT-Cyprus bailout not expected to be euro zone's last -poll","Thu Mar 28 05:01:42 EDT 2013","Business","Reuters","2,495"
"42624","IMF signals push to scrap energy subsidies","Wed Mar 27 14:16:18 EDT 2013","Business","Financial Times","-1"
"42630","Calm Reigns in Cyprus as Banks Prepare to Open","Thu Mar 28 05:11:57 EDT 2013","Business","New York Times","357"
"42636","Stock index futures signal flat to lower open","Thu Mar 28 05:17:09 EDT 2013","Business","Reuters","310"
"42637","FOREX-Cyprus and Italian problems keep euro near recent lows","Thu Mar 28 05:01:40 EDT 2013","Business","Reuters","2,494"
"42638","Forex - EUR\USD up on economic data","Thu Mar 28 03:20:20 EDT 2013","Business","Investing.com","-1"
"42652","Twitter ad revenue 'to hit $1bn next year' as take-up of mobile advertising surges","Thu Mar 28 05:30:54 EDT 2013","Business","Telegraph.co.uk","30"
"42653","BP to go ahead with $500 million Shetlands investment","Thu Mar 28 05:04:47 EDT 2013","Business","Reuters UK","-1"
"42654","German Monthly Retail Data an Upside Surprise","Thu Mar 28 03:42:53 EDT 2013","Business","NASDAQ","-1"
"42660","Judge approves airline merger","Thu Mar 28 05:37:06 EDT 2013","Business","Norman Transcript","120"
"42661","China wealth management rules hit shares","Thu Mar 28 05:37:42 EDT 2013","Business","Financial Times","31"
"42672","German official unemployment unchanged in March","Thu Mar 28 05:33:10 EDT 2013","Business","GlobalPost","18"
"42673","Nokia's India tax demand totals $383 mln -court notice","Thu Mar 28 05:49:27 EDT 2013","Business","Reuters","9"
"42677","Nokia Says Indian Court Grants Stay on Unpaid-Tax Demand","Thu Mar 28 05:10:36 EDT 2013","Business","Bloomberg","9"
"42679","Cypriot Banks Open Doors After Two Weeks as Customers Hunt Cash","Thu Mar 28 06:11:14 EDT 2013","Business","Bloomberg","373"
"42683","Nokia's India tax demand totals $383 million: court notice","Thu Mar 28 06:02:23 EDT 2013","Business","Reuters","10"
"42684","UPDATE 1-Germans buy more retail goods as labour market robust","Thu Mar 28 05:53:11 EDT 2013","Business","Reuters","22"
"42697","Energy subsidies account for $1.9trn globally – IMF","Wed Mar 27 20:55:04 EDT 2013","Business","Daily Sun","-1"
"42698","Calm Gives Way to Tension in Cyprus as Banks Prepare to Open","Thu Mar 28 06:20:27 EDT 2013","Business","New York Times","2,848"
"42699","Pinnacle Foods IPO to Test Investor Appetite","Thu Mar 28 06:11:05 EDT 2013","Business","Wall Street Journal","12"
"42700","Germany's SA Unemployment Unexpectedly Rebounds In March","Thu Mar 28 05:41:46 EDT 2013","Business","MNI News","23"
"42701","Stock futures signal flat to lower open","Thu Mar 28 06:21:19 EDT 2013","Business","Reuters","374"
"42724","ECB Should Consider Measures From Rate Guidance to QE, OECD Says","Thu Mar 28 06:19:26 EDT 2013","Business","Bloomberg","9"
"42725","German jobless rate dips to 7.3 percent in March","Thu Mar 28 06:14:52 EDT 2013","Business","Helena Independent Record","26"
"42726","Nokia India unit gets $383 million tax demand; court stays order","Thu Mar 28 06:35:53 EDT 2013","Business","Reuters","14"
"42733","Calm Gives Way to Tension in Cyprus as Banks Reopen","Thu Mar 28 06:44:35 EDT 2013","Business","New York Times","2,929"
"42742","Craft beer bills pass out of the Senate","Thu Mar 28 06:30:02 EDT 2013","Business","Houston Chronicle (blog)","27"
"42755","Jimmy Stewart's Lesson for the Euro Zone","Wed Mar 27 10:25:24 EDT 2013","Business","Wall Street Journal","2,514"
"42763","Dutch Official Defends Bailout Stance","Thu Mar 28 06:12:20 EDT 2013","Business","Wall Street Journal","2,514"
"42764","Hoboken break in Hoboken","Thu Mar 28 06:29:06 EDT 2013","Business","San Francisco Chronicle","-1"
"42779","Growth in Developed Countries to Accelerate in First Half, OECD Says","Thu Mar 28 06:06:25 EDT 2013","Business","New York Times","14"
"42780","Billionaire Trader Buys Picasso Masterpeice for $155 Million","Thu Mar 28 00:47:15 EDT 2013","Business","ArtfixDaily","43"
"42788","Panasonic plans $2.7 billion of fresh restructuring","Thu Mar 28 05:51:38 EDT 2013","Business","Reuters UK","-1"
"42789","Cyprus's Banks Open After Two Weeks as Controls Curb Panic","Thu Mar 28 07:18:57 EDT 2013","Business","Bloomberg","429"
"42790","Dell: What do Blackstone, Icahn actually see?","Thu Mar 28 06:59:09 EDT 2013","Business","MarketWatch","37"
"42791","Wall Street eyes Cyprus as banks reopen","Thu Mar 28 07:14:13 EDT 2013","Business","USA TODAY","376"
"42807","UPDATE 1-Turkish assets boosted by S&P rating upgrade","Thu Mar 28 05:13:50 EDT 2013","Business","Reuters","14"
"42808","ISS Weighs In Against MetroPCS's Planned Merger With T-Mobile","Thu Mar 28 07:24:11 EDT 2013","Business","New York Times (blog)","36"
"42817","Wal-Mart may get customers to deliver packages to online buyers","Thu Mar 28 07:11:48 EDT 2013","Business","Chicago Tribune","112"
"42818","S&P upgrades Turkey's credit rating","Wed Mar 27 21:08:40 EDT 2013","Business","Turkish Press","14"
"42831","Solar plane prepares to wow aviation fans with flight across America","Thu Mar 28 07:13:36 EDT 2013","Business","New York Daily News","7"
"42832","Standard & Poor's raises Turkey's sovereign rating","Wed Mar 27 13:41:40 EDT 2013","Business","Reuters","14"
"42833","German Unemployment Unexpectedly Rises Amid Euro Crisis","Thu Mar 28 05:12:52 EDT 2013","Business","Bloomberg","31"
"42836","OECD still gloomy on eurozone recovery","Thu Mar 28 06:18:28 EDT 2013","Business","Financial Times","16"
"42848","RIM Swings to Black, Sells a Million Z10s","Thu Mar 28 07:55:40 EDT 2013","Business","Wall Street Journal","403"
"42849","US HOT STOCKS: LogMeIn, Mattress Firm, UTStarcom -2-","Thu Mar 28 07:45:18 EDT 2013","Business","Wall Street Journal","29"
"42851","Lines Form as Cyprus Banks Reopen","Thu Mar 28 08:03:58 EDT 2013","Business","Wall Street Journal","472"
"42857","Stock futures edge up ahead of data; set to close out strong quarter","Thu Mar 28 08:03:43 EDT 2013","Business","Reuters","358"
"42858","Patient Cypriots queue as banks reopen","Thu Mar 28 08:01:07 EDT 2013","Business","Reuters","472"
"42874","A New Setback for San Francisco Bay Bridge Project","Thu Mar 28 06:08:40 EDT 2013","Business","Wall Street Journal","31"
"42884","OECD: World economy picking up but Europe lagging","Thu Mar 28 08:14:00 EDT 2013","Business","The Associated Press","20"
"42885","European Markets Recover","Thu Mar 28 07:57:00 EDT 2013","Business","Wall Street Journal","215"
"42886","BlackBerry Beats Wall Street, Stock Whipsawed","Thu Mar 28 08:04:21 EDT 2013","Business","CNBC.com","485"
"42887","4 Bay Bridge quake safety bolts fail test","Thu Mar 28 04:29:01 EDT 2013","Business","New York Daily News","31"
"42911","28\03\2013German labour market feels winter chill in March","Thu Mar 28 07:13:16 EDT 2013","Business","Expatica Germany","-1"
"42912","Above Top Secret says the memo was based on a hoax carried out by convicted ...","Wed Mar 27 23:45:18 EDT 2013","Business","Daily Mail","22"
"42921","OECD gloomy on eurozone recovery","Thu Mar 28 06:18:28 EDT 2013","Business","Financial Times","21"
"42922","JPMorgan Faces Full-Court Press of Federal Investigations","Wed Mar 27 11:45:52 EDT 2013","Business","CNBC.com","22"
