idrss_entries,title,public_date,category,provider,number_of_articles
"38434","Managed-care firms prepare to cash in on Medicaid overhaul","Mon Mar 25 01:18:41 EDT 2013","Health","Tampabay.com","6"
"38471","Design a better condom, win $100000","Mon Mar 25 01:49:36 EDT 2013","Health","SmartPlanet.com (blog)","49"
"38480","HEALTH MATTERS: A hard push on soft drinks","Mon Mar 25 01:22:06 EDT 2013","Health","Grand Forks Herald","17"
"38513","Nursing homes brace for cutbacks","Mon Mar 25 02:10:29 EDT 2013","Health","Capecodonline","8"
"38516","'Desperate' Workers to Testify in...","Mon Mar 25 02:44:44 EDT 2013","Health","ABC News","8"
"38558","Bill Gates will pay $100000 for a more pleasurable condom!","Mon Mar 25 03:05:59 EDT 2013","Health","India.Com Health","49"
"38568","Groups: 'Yes' to Medicaid = Surplus for MO Budget","Mon Mar 25 03:15:50 EDT 2013","Health","Public News Service","9"
"38581","Dangerous Virus Vial Likely Destroyed, Lab President Says","Mon Mar 25 03:36:43 EDT 2013","Health","Occupational Health and Safety","8"
"38658","A 'worrisome' risk: Most babies are fed solid food too soon, study finds","Mon Mar 25 03:20:41 EDT 2013","Health","NBCNews.com (blog)","4"
"38659","Tiny heart repair tools replace surgeon's knife","Mon Mar 25 00:21:28 EDT 2013","Health","USA TODAY","9"
"38693","Many moms start babies on solid foods too soon","Mon Mar 25 00:12:15 EDT 2013","Health","USA TODAY","4"
"38717","Obama's Promises Unravel on Obama Care","Sun Mar 24 11:44:46 EDT 2013","Health","Forbes","9"
"38736","Walpole Boy to Shave Head for Kids Cancer with Rob Gronkowski","Mon Mar 25 05:50:15 EDT 2013","Health","Patch.com","19"
"38737","Kids Who Exercise Are Less Likely to Have Fractures in Old Age","Mon Mar 25 05:50:57 EDT 2013","Health","TIME","7"
"38745","'Salt Sugar Fat: How the Food Giants Hooked Us' by Michael Moss","Fri Mar 22 18:20:33 EDT 2013","Health","Washington Post","7"
"38746","Infants Often Introduced to Solid Food Too Early","Mon Mar 25 06:04:23 EDT 2013","Health","Medscape","5"
"38760","Lawmakers must put people first, despite governor's position","Mon Mar 25 05:55:04 EDT 2013","Health","The Tand D.com","9"
"38774","Bill Gates Offers $1 M to Invent World's Next-Generation Condom","Mon Mar 25 06:19:11 EDT 2013","Health","Science World Report","50"
"38788","Mid-Atlantic Daybook for March 25, 2013","Mon Mar 25 03:28:37 EDT 2013","Health","Washington Post","4"
"38800","New Fort Meade health clinic to serve 80K veterans","Mon Mar 25 03:22:13 EDT 2013","Health","San Francisco Chronicle","4"
"38818","Lost Virus Vial Likely Destroyed, University President Says","Mon Mar 25 06:55:18 EDT 2013","Health","Occupational Health and Safety","8"
"38819","On View at the 2013 Riverview Relay For Life","Mon Mar 25 06:39:48 EDT 2013","Health","Patch.com","22"
"38867","Tube of Deadly Virus Disappears","Mon Mar 25 07:31:40 EDT 2013","Health","Daily Beast","11"
"38872","Infants Are Fed Solid Food Too Soon, CDC Finds","Mon Mar 25 00:02:26 EDT 2013","Health","New York Times","8"
"38877","The Checkup: The $100000 Condom","Mon Mar 25 07:39:46 EDT 2013","Health","Philadelphia Magazine (blog)","52"
"38886","Babies shouldn't get solid foods until 6 months old","Mon Mar 25 07:48:57 EDT 2013","Health","Fox News","9"
"38914","Doubt over Sanofi drug in EU may hurt wider MS market","Mon Mar 25 04:11:19 EDT 2013","Health","Reuters","8"
"38921","FDA rejects United Therapeutics' oral hypertension drug again","Mon Mar 25 08:11:53 EDT 2013","Health","Reuters","3"
"38922","Relay For Life Helps Louisiana State University Bring the Fight Against Cancer ...","Mon Mar 25 08:16:17 EDT 2013","Health","Red Stick Now","22"
"38923","Vial of biological agent missing at Texas lab","Mon Mar 25 08:11:30 EDT 2013","Health","Government Security News","14"
"38948","Cambodia shuts orphanage after reported abuse","Mon Mar 25 08:24:26 EDT 2013","Health","The Missoulian","7"
"38949","Bill Gates offering up to $1 million for 'next-generation' condom","Mon Mar 25 08:26:42 EDT 2013","Health","Fox News","54"
"38985","Non-surgical heart repair tools replace surgeon's knife","Mon Mar 25 08:47:49 EDT 2013","Health","Washington Post","10"
"38986","Fort Meade VA Outpatient clinic advances effort to serve women veterans","Sun Mar 24 20:13:26 EDT 2013","Health","Baltimore Sun","4"
"39070","New, state-of-the-art facility to serve thousands of veterans in Anne Arunde ...","Mon Mar 25 09:13:38 EDT 2013","Health","ABC2 News","5"
"39071","Four in 10 Babies Given Solid Foods Too Early, Study Finds","Mon Mar 25 09:10:54 EDT 2013","Health","U.S. News & World Report","15"
"39079","FDA delays approval of GSK bird flu vaccine","Mon Mar 25 09:20:05 EDT 2013","Health","WHTC","2"
"39087","GLAXOSMITHKLINE PLC : Regulatory update: GlaxoSmithKline receives ... - 4","Mon Mar 25 09:30:22 EDT 2013","Health","traders (press release)","-1"
"39100","Amniotic fluid 'may heal premature baby gut'","Sun Mar 24 22:28:00 EDT 2013","Health","BBC News","5"
"39101","Don't believe everything you read on nutrition labels","Mon Mar 25 09:35:23 EDT 2013","Health","Vancouver Sun","9"
"39102","Some Republicans Propose Using Medicaid Expansion Dollars For Private ...","Mon Mar 25 09:37:02 EDT 2013","Health","Kaiser Health News","31"
"39113","Vial Containing Rare Venezuelan Virus Missing from Texas Lab","Mon Mar 25 09:36:51 EDT 2013","Health","Science World Report","17"
"39125","Gates Foundation challenge shoots for a better condom","Mon Mar 25 09:45:36 EDT 2013","Health","NBCNews.com (blog)","55"
"39126","Advances have transformed cardiac care","Mon Mar 25 09:45:02 EDT 2013","Health","Montreal Gazette","8"
"39213","VIal Containing Rare Venezuelan Virus Has Gone Missing from Texas Lab","Mon Mar 25 10:35:46 EDT 2013","Health","Cleveland Leader","20"
"39249","The 'greatest health care system the world has ever known'","Mon Mar 25 10:10:57 EDT 2013","Health","MSNBC (blog)","35"
"39270","Many babies starting solid foods too early, CDC study says","Mon Mar 25 10:59:06 EDT 2013","Health","CBS News","18"
"39271","Bestselling Books: Surviving, Beating, And Hating On Obamacare","Mon Mar 25 10:49:46 EDT 2013","Health","WBUR","36"
"39280","Weekly challenge: Design a better condom for $100000","Mon Mar 25 11:04:33 EDT 2013","Health","Boston.com","62"
"39281","Woburn compounding pharmacy issues recall of “sterile” products","Mon Mar 25 10:57:41 EDT 2013","Health","Boston.com (blog)","2"
"39282","Another reason to put down that salt shaker: salt linked to autoimmune diseases","Mon Mar 25 10:48:15 EDT 2013","Health","Dallas Morning News (blog)","10"
"39283","Vial of Potentially Deadly Guanarito Virus 'Misplaced' by University of Texas ...","Mon Mar 25 11:03:00 EDT 2013","Health","Decoded Science","23"
"39286","Deadly Virus Sample Goes Missing From Texas Lab","Mon Mar 25 11:00:25 EDT 2013","Health","Nature World News","23"
"39314","Lost: Vial of Deadly Virus; If Found: Please Return to an Adult You Trust","Mon Mar 25 11:16:00 EDT 2013","Health","Vanity Fair","25"
"39375","Another reason to put down that salt shaker: Salt linked to autoimmune diseases","Mon Mar 25 11:38:01 EDT 2013","Health","Dallas Morning News","10"
"39397","Back manipulation may help relieve chronic pain","Mon Mar 25 11:41:16 EDT 2013","Health","Reuters","-1"
"39428","J&J recalling more than 2 million blood glucose meters worldwide","Mon Mar 25 12:02:27 EDT 2013","Health","Reuters","6"
"39429","FDA Nixes United's Oral PAH Drug","Mon Mar 25 12:01:12 EDT 2013","Health","MedPage Today","10"
"39464","Toxic toenails tested in NJ","Mon Mar 25 09:14:06 EDT 2013","Health","San Francisco Chronicle","16"
"39486","Do the Obamacare Insurance Subsidies Make the Individual Mandate ...","Mon Mar 25 12:22:33 EDT 2013","Health","Forbes","40"
"39487","Iraq War Pollutants to Blame for Birth...","Mon Mar 25 09:25:15 EDT 2013","Health","ABC News","2"
"39600","Moms Serve Up Solid Food Too Early in Life","Mon Mar 25 12:01:12 EDT 2013","Health","MedPage Today","28"
"39601","One Touch Verio glucose meters recalled","Mon Mar 25 13:11:02 EDT 2013","Health","CBC.ca","10"
"39602","Are you diabetic, but don't know it?","Mon Mar 25 12:50:02 EDT 2013","Health","Minneapolis Star Tribune (blog)","16"
"39603","UPDATE 2-FDA rejects United Therapeutics' oral hypertension drug again","Mon Mar 25 13:01:43 EDT 2013","Health","Reuters","15"
"39624","UTMB: Viral of deadly virus missing","Mon Mar 25 12:50:34 EDT 2013","Health","MyFox Houston","34"
"39632","2 million One Touch Verio glucose meters recalled","Mon Mar 25 13:11:02 EDT 2013","Health","CBC.ca","11"
"39637","Moms Serve Up Solid Food Too Soon","Mon Mar 25 13:25:32 EDT 2013","Health","ABC News","29"
"39638","Pfizer's drug to treat tuberculosis in short supply","Mon Mar 25 12:41:51 EDT 2013","Health","Reuters","-1"
"39661","US high-security labs lack standards, strategy: study","Mon Mar 25 13:27:39 EDT 2013","Health","Reuters","5"
"39662","Joe Weider, fitness mentor to Schwarzenegger and others, dies at 93","Mon Mar 25 13:25:01 EDT 2013","Health","Mother Nature Network","74"
"39702","Maryland House passed bill further implements health care reform","Mon Mar 25 12:26:28 EDT 2013","Health","Washington Post","21"
"39707","'Foreign matter' in vials prompts Woburn compounding pharmacy's drug recall","Mon Mar 25 13:58:12 EDT 2013","Health","Boston.com (blog)","4"
"39746","Vial of Deadly Virus Missing from Texas University Campus","Mon Mar 25 13:57:16 EDT 2013","Health","Latinos Post","36"
"39747","Maryland Medical Marijuana Makes Move: House Of Delegates Approves","Mon Mar 25 13:57:44 EDT 2013","Health","Huffington Post","22"
"39762","Guanarito Virus Vial Missing From Galveston National Laboratory's Secure Facility","Mon Mar 25 14:07:30 EDT 2013","Health","Huffington Post","37"
"39810","Company recalls blood sugar meters","Mon Mar 25 14:23:49 EDT 2013","Health","USA TODAY","14"
"39833","Mass. pharmacy recalls some compounded products","Mon Mar 25 14:34:28 EDT 2013","Health","USA TODAY","4"
"39849","Johnson & Johnson recalls all OneTouch VerioIQ blood sugar meters due to ...","Mon Mar 25 14:24:05 EDT 2013","Health","Washington Post","14"
"39867","Moms Serve Up Solid Food Too Soon, Study Finds","Mon Mar 25 14:52:42 EDT 2013","Health","ABC News","36"
"39899","Huge Changes Ahead for Health Care","Mon Mar 25 14:58:08 EDT 2013","Health","Indian Country Today Media Network.com","48"
"39903","Vial of Guanarito Virus Missing From Texas Lab","Mon Mar 25 15:04:00 EDT 2013","Health","ABC News","39"
"39904","Temporary tattoos can cause long-lasting allergic reactions: FDA","Mon Mar 25 14:55:41 EDT 2013","Health","Los Angeles Times","4"
"39914","Md. House passes medical marijuana measure","Mon Mar 25 14:49:59 EDT 2013","Health","Washington Times","26"
"39931","J&J Recalling All OneTouch® Verio®IQ Blood Glucose Meters","Mon Mar 25 15:14:23 EDT 2013","Health","Medical News Today","16"
"39932","Maryland House of Delegates passes medical marijuana measure","Mon Mar 25 15:11:30 EDT 2013","Health","Washington Post","27"
"39952","Too-early solid food could lead to problems for babies","Mon Mar 25 14:38:30 EDT 2013","Health","CNN (blog)","36"
"39971","Mass. Pharmacy Recalling Some Compounded Products","Mon Mar 25 15:32:28 EDT 2013","Health","ABC News","5"
"39978","Inspection yields another compound pharmacy recall","Mon Mar 25 14:47:45 EDT 2013","Health","Reuters","5"
"39993","Another Compounding Pharmacy Recall","Mon Mar 25 15:32:28 EDT 2013","Health","ABC News","5"
"40001","Johnson & Johnson recalls OneTouch VerioIQ blood glucose meters due to ...","Mon Mar 25 15:52:02 EDT 2013","Health","CBS News","18"
"40002","Toenail Clippings Key to Toxic Testing","Mon Mar 25 13:56:30 EDT 2013","Health","ABC News","21"
"40017","Poll: Did you ignore the experts' advice on when to feed a baby solid food? - The Star-Ledger","Mon Mar 25 15:56:18 EDT 2013","Health","NJ.com","38"
"40055","50 Vetoes: How States Can Stop the Obama Health Care Law","Mon Mar 25 16:10:57 EDT 2013","Health","Wall Street Journal","47"
"40067","Are temporary tattoos toxic? FDA warns against them","Mon Mar 25 16:16:49 EDT 2013","Health","Boston.com","8"
"40077","Insurance Commissioner WARNS of new telephone scam","Mon Mar 25 16:17:36 EDT 2013","Health","Thecollinsvillenews","45"
"40078","OneTouch Verio IQ Blood Glucose Meters Recalled","Mon Mar 25 16:21:18 EDT 2013","Health","WebMD","19"
"40108","J&J recalls nearly 2 million blood glucose meters worldwide","Mon Mar 25 16:41:31 EDT 2013","Health","Reuters","20"
"40131","Many MRIs for lower back pain unnecessary","Mon Mar 25 16:40:54 EDT 2013","Health","CBC.ca","10"
"40132","Once Again FDA Rejects Oral Treprostinil For Pulmonary Arterial Hypertension","Mon Mar 25 16:40:19 EDT 2013","Health","Forbes","17"
"40133","Couple loses 500 pounds in two years","Mon Mar 25 16:42:42 EDT 2013","Health","CNN","2"
"40166","Heart Failure: Is There a Breath Test?","Mon Mar 25 16:28:42 EDT 2013","Health","MedPage Today","4"
"40207","Cold Sore Virus May Raise Risk Of Cognitive Problems, Study Suggests","Mon Mar 25 17:22:49 EDT 2013","Health","Huffington Post","11"
"40215","Illinois Medical Marijuana Bill Nearly Has The Votes It Needs For House OK","Mon Mar 25 17:38:00 EDT 2013","Health","Huffington Post","36"
"40216","Study: Many Parents Feed Babies Solid Food Too Soon","Mon Mar 25 16:48:58 EDT 2013","Health","CBS Local","50"
"40230","Temporary tattoos may cause long-lasting allergic reaction, FDA warns","Mon Mar 25 17:37:44 EDT 2013","Health","CBS News","13"
"40252","Missing Vial of Dangerous Virus Highlights Security Problems at US Labs","Mon Mar 25 17:45:29 EDT 2013","Health","Slate Magazine (blog)","42"
"40284","New study: are you feeding your baby solid food too early?","Mon Mar 25 18:03:15 EDT 2013","Health","abc27","50"
"40285","Texas Biolab Loses Deadly Guanarito Virus","Mon Mar 25 18:06:22 EDT 2013","Health","ABC News","47"
"40306","Babies Being Fed Solid Food Too Soon, New Study Finds","Mon Mar 25 18:16:24 EDT 2013","Health","Latinos Post","53"
"40323","Cal Thomas: Obamacare, three years later and one year away","Mon Mar 25 17:57:39 EDT 2013","Health","Washington Examiner","45"
"40359","Girl's 'cure' signals new cancer weapon","Mon Mar 25 18:39:05 EDT 2013","Health","The Australian","10"
"40360","Studies: Residents make more errors on shorter shifts","Mon Mar 25 18:27:25 EDT 2013","Health","USA TODAY","7"
"40361","CDC Study Finds No Benefit To Giving Infants Solid Foods Before Six Months Of ...","Mon Mar 25 18:39:43 EDT 2013","Health","Online News Heard Now","56"
"40378","Temporary black henna tattoos can cause severe skin reactions, permanent ...","Mon Mar 25 16:25:10 EDT 2013","Health","New York Daily News","16"
"40406","Studies raise questions about limiting intern hours","Mon Mar 25 18:47:45 EDT 2013","Health","ModernHealthcare.com","8"
"40422","More than 1 in 3 moms feed infants solids too soon: advice on when to start","Mon Mar 25 19:13:44 EDT 2013","Health","Boston Globe","55"
"40433","Vial of deadly virus missing at Texas bioterror lab","Mon Mar 25 19:21:45 EDT 2013","Health","USA TODAY","49"
"40447","Doctors warn against feeding babies solid food too soon","Mon Mar 25 19:26:18 EDT 2013","Health","NBCNews.com","58"
"40462","Too many babies start eating solid foods too soon, CDC study says","Mon Mar 25 19:36:59 EDT 2013","Health","Los Angeles Times","59"
"40482","Limiting hospital intern shifts may not cut errors, studies find","Mon Mar 25 19:16:13 EDT 2013","Health","Los Angeles Times","10"
"40487","Mass. pharmacy recalls some sterile compounding products; no illnesses reported","Mon Mar 25 15:20:09 EDT 2013","Health","Washington Post","11"
"40488","OneTouch Verio-IQ blood glucose meters recalled in Canada","Mon Mar 25 20:01:30 EDT 2013","Health","CTV News","28"
"40493","FDA: Compounding center's products may be tainted","Mon Mar 25 19:59:19 EDT 2013","Health","Nurse.com","11"
"40508","New hope for treating leukemia","Mon Mar 25 13:31:33 EDT 2013","Health","Fox News","10"
"40564","FDA warns about hidden dangers of 'temporary' henna tattoos that burn, blister ...","Mon Mar 25 20:33:58 EDT 2013","Health","Daily Mail","18"
"40574","For Many, Herpes May Cause Memory Loss Along with Cold Sores","Mon Mar 25 20:22:19 EDT 2013","Health","Forbes","16"
"40608","Ted Cruz: Here's evidence of Obamacare's failure","Mon Mar 25 21:01:09 EDT 2013","Health","Dallas Morning News","51"
"40611","Stem cells from amniotic fluid repair damaged guts in rats","Mon Mar 25 15:16:36 EDT 2013","Health","Milwaukee Journal Sentinel (blog)","9"
"40631","Social isolation 'increases death risk in older people'","Mon Mar 25 21:26:12 EDT 2013","Health","BBC News","8"
"40652","Health law could boost use of temp workers","Mon Mar 25 20:37:20 EDT 2013","Health","Washington Post","53"
"40661","'Foreign Matter' Prompts Another Compounding Pharmacy Recall","Mon Mar 25 21:50:43 EDT 2013","Health","Counsel & Heal","11"
"40675","FDA Warns About The Hidden Dangers Of Getting Henna Tattoos","Mon Mar 25 22:09:03 EDT 2013","Health","StudentNewsIE.com","19"
"40698","Temporary Henna Tattoos Can Cause Allergic Reactions, Permanent Scars","Mon Mar 25 22:25:32 EDT 2013","Health","Latinos Post","20"
"40732","Babies fed solids too soon at risk of disease","Mon Mar 25 22:49:36 EDT 2013","Health","CBC.ca","65"
"40814","Cleveland Clinic study finds breath test can diagnose heart failure","Mon Mar 25 23:57:19 EDT 2013","Health","NewsNet5.com","5"
"40880","Medical Marijuana Bill Passes House Of Delegates","Mon Mar 25 22:43:13 EDT 2013","Health","WFMD","43"
"40886","FDA Rejects United Therapeutics' Oral Pulmonary Arterial Hypertension Drug ...","Mon Mar 25 18:50:44 EDT 2013","Health","Online News Heard Now","18"
"40915","Um, A Vial of a Deadly Virus Went Missing from a Lab","Tue Mar 26 02:55:16 EDT 2013","Health","Gizmodo","52"
"40922","United Therapeutics Falls After Hypertension Pill Rejected","Mon Mar 25 10:21:22 EDT 2013","Health","Bloomberg","18"
"40972","Study: Too Many Parents Feeding Solid Baby Foods Too Soon","Tue Mar 26 05:40:17 EDT 2013","Health","OzarksFirst.com","73"
"40973","Fewer Hours for Doctors-in-Training Leading To More Mistakes","Tue Mar 26 05:47:13 EDT 2013","Health","TIME","11"
"40974","TV Viewing Linked To Antisocial Behaviors In 5-Year Olds","Tue Mar 26 04:08:33 EDT 2013","Health","Medical News Today","14"
"40975","How Cold Sores Could Hamper Memory","Tue Mar 26 05:47:13 EDT 2013","Health","TIME","17"
"40976","Reed's concern: Obamacare will stifle recovery","Tue Mar 26 06:44:32 EDT 2013","Health","Olean Times Herald","64"
"40989","Phytopharm gives up after Parkinson's drug failure","Tue Mar 26 07:00:50 EDT 2013","Health","Reuters","3"
"40998","Major Hurdles Remain for Health-Care Law","Tue Mar 26 07:15:00 EDT 2013","Health","Bend Bulletin","67"
"40999","More than three hours of TV 'makes youngsters naughtier by the age of seven'","Tue Mar 26 07:21:00 EDT 2013","Health","Daily Mail","13"
"41014","A Push for HPV Vaccinations","Mon Mar 25 16:27:02 EDT 2013","Health","New York Times (blog)","9"
"41064","Ziopharm cancer drug fails in late-stage trial; shares plunge","Tue Mar 26 07:26:22 EDT 2013","Health","Reuters","7"
"41115","More ideas for illustrating the impact of the Affordable Care Act","Tue Mar 26 08:16:13 EDT 2013","Health","Reynolds Center","68"
"41146","Texas Biolab Loses Deadly Virus","Mon Mar 25 18:06:22 EDT 2013","Health","ABC News","56"
"41169","Ziopharm Ends Development of Palifosfamide for Metastatic Soft Tissue Sarcoma","Tue Mar 26 07:53:45 EDT 2013","Health","Wall Street Journal","7"
"41219","Too Much TV May Make Kids Antisocial, Study Suggests","Tue Mar 26 09:05:57 EDT 2013","Health","U.S. News & World Report","15"
"41228","Massachusetts drug compounder recalls some of its injectables","Tue Mar 26 09:05:32 EDT 2013","Health","CNN International","17"
"41244","Study finds 40% of mothers feeding infants solids to early","Tue Mar 26 09:10:06 EDT 2013","Health","ABC Action News","71"
"41264","Many parents feeding babies solid food too soon, study shows","Tue Mar 26 09:17:55 EDT 2013","Health","Syracuse.com","71"
"41291","Which is worse, isolation or loneliness?","Tue Mar 26 08:04:16 EDT 2013","Health","Los Angeles Times","15"
"41313","Black Henna Can Lead to Permanent Skin Damage","Tue Mar 26 09:39:02 EDT 2013","Health","Counsel & Heal","26"
"41314","Breath test can detect heart failure","Tue Mar 26 09:34:46 EDT 2013","Health","Fox News","7"
"41334","Many US infants are fed solid food too early, CDC study finds","Tue Mar 26 09:54:13 EDT 2013","Health","MinnPost.com","75"
"41415","Why temporary tattoos have the FDA worried","Tue Mar 26 10:26:39 EDT 2013","Health","The Week Magazine","27"
"41419","Ziopharm cancer drug fails in trial; shares plunge 66 pct","Tue Mar 26 08:40:18 EDT 2013","Health","Reuters","10"
"41447","Infants Are Fed Solid Food Too Soon, Study Says","Tue Mar 26 10:47:23 EDT 2013","Health","RTT News","77"
"41452","Texas Lab Loses Vial Containing Lethal Venezuelan Virus","Tue Mar 26 11:03:44 EDT 2013","Health","Fox News Latino","60"
"41486","Cold sore virus may increase risk of memory problems","Tue Mar 26 09:47:56 EDT 2013","Health","Fox News","22"
"41501","Michigan attorney general Schuette wants grand jury to look into meningitis ...","Tue Mar 26 11:06:28 EDT 2013","Health","Detroit Free Press","7"
"41512","FDA: Beware of 'black henna' tattoos","Tue Mar 26 11:25:39 EDT 2013","Health","Washington Post (blog)","28"
"41588","FDA warns consumers about dangers of temporary tattoos","Tue Mar 26 11:52:54 EDT 2013","Health","Fox News","30"
"41627","Herpes viruses may lead to memory loss, cognitive declines","Tue Mar 26 11:19:51 EDT 2013","Health","CBS News","23"
"41634","Infants fed solid food too soon, study says","Tue Mar 26 12:14:54 EDT 2013","Health","Denver Post (blog)","77"
"41635","Cold sores linked to later memory loss: study","Tue Mar 26 12:19:18 EDT 2013","Health","New York Daily News","24"
"41667","Social isolation increases risk of early death, study finds","Mon Mar 25 16:46:49 EDT 2013","Health","Los Angeles Times","19"
"41686","Over 3 hours of television a day may make kids more antisocial","Tue Mar 26 12:27:16 EDT 2013","Health","CBS News","19"
"41703","Shorter shifts for medical interns may not mean fewer mistakes","Tue Mar 26 12:40:42 EDT 2013","Health","CBS News","16"
"41719","Many babies fed solids too soon","Tue Mar 26 12:50:49 EDT 2013","Health","CBC.ca","77"
"41724","Cold sores and other forms of herpes virus linked to memory loss and cognitive ...","Tue Mar 26 12:42:20 EDT 2013","Health","New York Daily News","24"
"41768","Social Isolation, Not Just Feeling Lonely, May Shorten Lives","Tue Mar 26 13:00:23 EDT 2013","Health","TIME","22"
"41813","Soy tied to better lung cancer survival among women","Tue Mar 26 13:25:38 EDT 2013","Health","Reuters","6"
"41875","War Vets Face Health Access Issues, IOM Says","Tue Mar 26 13:46:31 EDT 2013","Health","MedPage Today","5"
"41909","Michigan Meningitis Outbreak: State Attorney General Bill Schuette Files For ...","Tue Mar 26 13:32:17 EDT 2013","Health","Huffington Post","17"
"41911","Mich. AG seeks criminal probe of meningitis deaths","Tue Mar 26 13:55:48 EDT 2013","Health","Boston.com","17"
"41925","Does Too Much TV Make Kids Antisocial?","Tue Mar 26 14:17:09 EDT 2013","Health","WebMD","20"
"41944","White Girls Less Likely To Get HPV Vaccine Than Hispanic Girls","Tue Mar 26 14:31:05 EDT 2013","Health","Popular Science","11"
"41965","FDA warns spring breakers about recent reports of adverse effects from black ink ... - Press-Register","Tue Mar 26 14:38:17 EDT 2013","Health","al.com","37"
"42039","A new drug shows promise of hepatitis C cure","Wed Mar 27 18:02:39 EDT 2013","Health","Los Angeles Times","8"
"42040","Chelation For Heart Disease: Not What You Have Read","Wed Mar 27 18:56:21 EDT 2013","Health","Forbes","20"
"42041","Breath test might predict obesity risk","Wed Mar 27 20:05:40 EDT 2013","Health","GlobalPost","27"
"42042","Analysis: Allergy drops a good alternative to shots","Tue Mar 26 20:36:03 EDT 2013","Health","USA TODAY","17"
"42043","Recalled Woburn compounding pharmacy products were shipped to 21 states","Wed Mar 27 12:19:11 EDT 2013","Health","Boston.com (blog)","25"
"42044","3rd Oral Drug To Treat MS Is Approved By the FDA","Wed Mar 27 21:02:30 EDT 2013","Health","New York Times","36"
"42045","Terminally Ill Teen Gets To Check Prom Off Bucket List","Wed Mar 27 21:43:04 EDT 2013","Health","StudentNewsIE.com","25"
"42046","'holy grail' foot-and-mouth vaccine created: study","Wed Mar 27 22:01:37 EDT 2013","Health","GlobalPost","17"
"42047","Scientists Find New Gene Markers for Cancer Risk","Wed Mar 27 17:28:58 EDT 2013","Health","ABC News","96"
"42048","Mayor Bloomberg visits Old Town Bar to celebrate 10th annivesary of Smoke ...","Wed Mar 27 21:55:16 EDT 2013","Health","New York Daily News","28"
"42049","3rd Oral Drug to Treat MS Is Approved by the FDA","Wed Mar 27 22:40:25 EDT 2013","Health","New York Times","36"
"42075","Prom date grants Katelyn Norman's dying wish for a prom date","Wed Mar 27 22:39:45 EDT 2013","Health","NEWS.com.au","25"
"42093","Synchrotron yields 'safer' vaccine","Wed Mar 27 18:01:42 EDT 2013","Health","BBC News","17"
"42094","Cedars-Sinai researchers analyze breath, link to obesity risk","Tue Mar 26 08:52:40 EDT 2013","Health","Los Angeles Times","27"
"42128","British Scientists Devise New Foot-And-Mouth Vaccine","Wed Mar 27 22:51:46 EDT 2013","Health","Counsel & Heal","18"
"42142","Tennessee town unites to help make cancer patient's dream come true","Wed Mar 27 23:13:21 EDT 2013","Health","myfox8.com","26"
"42143","Mayo Clinic study may double breast cancer test accuracy","Wed Mar 27 23:10:50 EDT 2013","Health","FOX 9 News","97"
"42202","Fringe therapy may help heart patients, study finds","Wed Mar 27 08:04:17 EDT 2013","Health","Los Angeles Times","20"
"42210","Bacteria in the Intestines May Help Tip the Bathroom Scale, Studies Show","Wed Mar 27 19:16:38 EDT 2013","Health","New York Times","22"
"42211","Smart Woman: Doctors Find a Way to Pinpoint Cancer Risks","Thu Mar 28 00:04:26 EDT 2013","Health","Big County","115"
"42239","News Summary: FDA reviewing Merck allergy therapy","Wed Mar 27 19:00:00 EDT 2013","Health","The Associated Press","8"
"42249","Merck: FDA reviewing tablet to eliminate allergy","Wed Mar 27 18:00:18 EDT 2013","Health","USA TODAY","8"
"42281","Some 300 deaths at a Brazilian hospital are being studied for possible links to a ...","Thu Mar 28 00:21:36 EDT 2013","Health","BBC News","22"
"42392","FDA accepts Merck BLA for investigational allergy immunotherapy tablet","Thu Mar 28 02:02:08 EDT 2013","Health","Pharmaceutical Business Review","9"
"42409","Bacteria may provide some of gastric bypass surgery's boost","Wed Mar 27 16:16:51 EDT 2013","Health","Los Angeles Times","22"
"42417","After Plan for Speed Cameras Fails in Albany, a Tirade From Bloomberg","Wed Mar 27 20:05:03 EDT 2013","Health","New York Times","28"
"42446","Baby George King Born At 15 Pounds, 7 Ounces (VIDEO)","Wed Mar 27 22:15:50 EDT 2013","Health","Huffington Post","37"
"42456","FDA approves Biogen's oral MS drug, Tecfidera","Wed Mar 27 17:16:39 EDT 2013","Health","Reuters","38"
"42480","Current ratings for:","Thu Mar 28 03:09:34 EDT 2013","Health","Medical News Today","17"
"42484","New York smoking ban in public places marks 10 years","Wed Mar 27 18:45:47 EDT 2013","Health","BBC News","30"
"42489","Record gene haul points to better cancer screening","Wed Mar 27 12:10:55 EDT 2013","Health","Reuters","110"
"42495","SARS-Like Virus Kills 2 More People","Wed Mar 27 13:34:13 EDT 2013","Health","ABC News","28"
"42510","Scientists discover new DNA regions associated with three cancers","Wed Mar 27 15:26:59 EDT 2013","Health","Los Angeles Times","110"
"42522","FDA approves multiple sclerosis capsules","Wed Mar 27 16:27:05 EDT 2013","Health","USA TODAY","38"
"42535","WHO confirms 2 new coronavirus deaths. What is coronavirus?","Tue Mar 26 18:35:00 EDT 2013","Health","Los Angeles Times","28"
"42572","Brazilian Doctor May Have Killed More Than 300 ICU Patients","Thu Mar 28 04:23:28 EDT 2013","Health","JDJournal.com","26"
"42593","Doctor Suspected of Mass Murder","Thu Mar 28 04:48:37 EDT 2013","Health","Daily Beast","27"
"42605","Huge Baby Weighing 15 Pounds 7 Ounces Born in England","Thu Mar 28 04:30:33 EDT 2013","Health","Science World Report","37"
