idrss_entries,title,public_date,category,provider,number_of_articles
"35468","Did You See the Fireball in the Sky?","Sat Mar 23 06:22:06 EDT 2013","Science","Patch.com","28"
"35482","WWF Earth Hour: Welsh landmarks plunged into darkness","Sat Mar 23 05:20:38 EDT 2013","Science","BBC News","403"
"35491","Did You See Northeast Fireball?","Sat Mar 23 06:42:31 EDT 2013","Science","Patch.com","28"
"35509","Downtown Palo Alto tree lights to go dark Saturday for Earth Hour","Fri Mar 22 00:27:15 EDT 2013","Science","San Jose Mercury News","400"
"35518","Meteor Sighting in East; Did You See It? (Video)","Sat Mar 23 07:21:15 EDT 2013","Science","Patch.com","36"
"35536","Did You See The 2013 Northeast Fireball?","Sat Mar 23 07:32:55 EDT 2013","Science","Patch.com","44"
"35542","Social media is buzzing over a flash in the East Coast sky","Sat Mar 23 07:49:26 EDT 2013","Science","WDBJ7","173"
"35551","Comet, not Asteroid Drove Dinosaurs to Extinction","Sat Mar 23 07:51:28 EDT 2013","Science","Science World Report","16"
"35552","Caught on tape: Friday night's meteor","Sat Mar 23 07:52:22 EDT 2013","Science","USA TODAY","175"
"35567","Denver Zoo Welcomes First Baby Gerenuk","Sat Mar 23 08:08:29 EDT 2013","Science","Science World Report","14"
"35594","Scientists work on Advancement of “Terradynamics”","Sat Mar 23 06:53:06 EDT 2013","Science","French Tribune","7"
"35601","Earth Hour 2012: Before and After","Sat Mar 23 07:28:32 EDT 2013","Science","National Geographic","17"
"35668","Comet, Not Asteroid, Killed Dinosaurs in Mass Extinction Event","Sat Mar 23 09:20:15 EDT 2013","Science","Science World Report","19"
"35669","Private SpaceX Cargo Capsule's Return to Earth Delayed One Day","Sat Mar 23 09:12:45 EDT 2013","Science","Space.com","17"
"35689","Mass extinction 200 million years ago has lessons for today - The Courier","Sat Mar 23 09:36:13 EDT 2013","Science","Journal (blog)","29"
"35690","Flash In East Coast Sky Has Social Media Buzzing","Sat Mar 23 09:38:27 EDT 2013","Science","KYW Newsradio","226"
"35691","Maine high school teams vie in state science fair","Sat Mar 23 09:40:50 EDT 2013","Science","NECN","16"
"35714","Raw: Delaware meteor lights up sky","Sat Mar 23 09:55:26 EDT 2013","Science","USA TODAY","229"
"35719","Meteor lights up sky in Delaware","Sat Mar 23 09:55:26 EDT 2013","Science","USA TODAY","229"
"35742","NASA Lunar Reconnaissance Orbiter Images Dark Side of the Moon (Video)","Sat Mar 23 10:23:50 EDT 2013","Science","Science World Report","8"
"35761","Return Of SpaceX 'Dragon' Cargo Capsule Delayed Because Of Weather (VIDEO)","Sat Mar 23 11:01:12 EDT 2013","Science","Nature World News","19"
"35802","Security Cameras on East Coast Capture Meteor","Sat Mar 23 11:22:24 EDT 2013","Science","New York Times (blog)","253"
"35803","NASA Delays SpaceX Dragon Departure From The ISS","Sat Mar 23 11:25:26 EDT 2013","Science","Guardian Express","20"
"35804","Chilean Crimson Shore Crisis","Sat Mar 23 11:00:56 EDT 2013","Science","Indian Country Today Media Network.com","44"
"35812","Mankind Gets First Look at the Dark Side of the Moon","Sat Mar 23 11:42:29 EDT 2013","Science","Nature World News","9"
"35850","Earth Hour: Thousands of Scots switching off lights","Sat Mar 23 12:12:06 EDT 2013","Science","BBC News","476"
"35893","NASA's Plans for 'Armageddon' Asteroids: Just Pray","Sat Mar 23 12:31:36 EDT 2013","Science","newjerseynewsroom.com","22"
"35894","Dragon capsule to spend extra day in space","Sat Mar 23 12:43:21 EDT 2013","Science","UPI.com","21"
"35901","Study blames comet, not asteroid for killing dinosaurs","Sat Mar 23 12:58:07 EDT 2013","Science","GlobalPost","20"
"35902","Meteor Lights Up East Coast","Sat Mar 23 13:07:39 EDT 2013","Science","ABC News (blog)","269"
"35927","Comet, Not Asteroid, Killed Dinosaurs, Study Suggests","Fri Mar 22 16:04:07 EDT 2013","Science","LiveScience.com","20"
"35947","Maine high school teams to compete in state science fair for slot at Phoenix fair","Sat Mar 23 09:38:53 EDT 2013","Science","The Republic","17"
"35948","Fla. coast protected for sea turtles","Sat Mar 23 13:58:35 EDT 2013","Science","UPI.com","25"
"35949","'Single meteor event' seen over US East Coast skyline","Sat Mar 23 14:02:40 EDT 2013","Science","The Guardian","269"
"36020","Iconic landmarks plunged into darkness for Earth Hour","Sat Mar 23 13:40:42 EDT 2013","Science","Telegraph.co.uk","493"
"36038","Comet, not asteroid, may have killed off dinosaurs, according to study","Sat Mar 23 15:07:07 EDT 2013","Science","The Space Reporter","21"
"36055","Testing a new class of speedy computer","Sat Mar 23 15:18:07 EDT 2013","Science","NDTV","10"
"36071","Letter from DNA discoverer Francis Crick with hand-drawn diagrams to be ...","Sat Mar 23 15:27:36 EDT 2013","Science","Washington Post","9"
"36100","Boulder-Size Asteroid Caused Friday's East Coast Meteor, NASA Says","Sat Mar 23 15:44:23 EDT 2013","Science","Space.com","281"
"36110","Meteor lights up an East Coast Friday night; cat parodies ensue","Sat Mar 23 15:57:47 EDT 2013","Science","Los Angeles Times","283"
"36135","4 facts about Earth Hour","Sat Mar 23 15:58:03 EDT 2013","Science","CBC.ca","513"
"36145","Christie's To Auction Off Crick's Famous Letter About DNA","Sat Mar 23 16:31:23 EDT 2013","Science","CBS Local","14"
"36146","AP Photos: Cities go dark for 'Earth Hour'","Sat Mar 23 16:34:51 EDT 2013","Science","San Jose Mercury News","6"
"36169","Eds: AP Photos, video. With AP Photos.","Sat Mar 23 16:46:17 EDT 2013","Science","ABC6OnYourSide.com","13"
"36170","Comet Killed Off Dinosaurs, Not Asteroid, According To Study","Sat Mar 23 16:39:18 EDT 2013","Science","Latinos Post","23"
"36171","Was that a meteor over New York (and zipping across Twitter)?","Sat Mar 23 16:42:51 EDT 2013","Science","CNET","287"
"36172","35 years after launch, Voyager 1 still in earth's solar system","Sat Mar 23 16:48:37 EDT 2013","Science","South China Morning Post","12"
"36243","Letter from DNA discoverer to be auctioned in NYC","Sat Mar 23 17:49:05 EDT 2013","Science","WBRC","13"
"36260","Alt-week 3.23.13: Universal snapshots, cosmic world records and print your ride","Sat Mar 23 18:02:35 EDT 2013","Science","Engadget","175"
"36261","Voyager 1 Out On A Spree? NASA and JPL Aren't Sure.","Sat Mar 23 18:02:23 EDT 2013","Science","KCET (blog)","13"
"36321","Maine State Science Fair celebrates 67th year - WLBZ","Sat Mar 23 18:53:56 EDT 2013","Science","TV","18"
"36336","Meteor lights up East Coast -- and social media","Sat Mar 23 19:18:00 EDT 2013","Science","myfox8.com","293"
"36357","Cities go dark for “Earth Hour”","Sat Mar 23 18:54:18 EDT 2013","Science","News 10NBC","547"
"36360","Worldwide blackout: Landmark buildings across the globe switch off their lights ...","Sat Mar 23 18:58:00 EDT 2013","Science","Daily Mail","512"
"36399","Meteor flashes in the sky","Sat Mar 23 19:55:25 EDT 2013","Science","NBCNews.com","292"
"36400","Letter revealing the structure of DNA to be sold for £1.2 million","Sat Mar 23 10:05:52 EDT 2013","Science","Telegraph.co.uk","14"
"36410","Earth Hour: City fares better than last year, saves 71 MW","Sat Mar 23 20:01:25 EDT 2013","Science","Times of India","41"
"36411","Asteroid-Smashing Space Probes Set for Cosmic Crash in 2022","Fri Mar 22 07:11:14 EDT 2013","Science","Space.com","22"
"36422","Cities around the world going dark for Mother Earth","Sat Mar 23 20:21:21 EDT 2013","Science","WPTV","43"
"36488","That Video Of The Meteor Over Manhattan Is From Virginia","Sat Mar 23 11:29:32 EDT 2013","Science","Gothamist","12"
"36494","SpaceX Dragon capsule to stay at International Space Station longer","Sat Mar 23 21:14:10 EDT 2013","Science","GlobalPost","22"
"36537","CAUGHT ON TAPE: Meteor Lights The Sky","Sat Mar 23 10:15:59 EDT 2013","Science","WFMY News 2","12"
"36538","Earth Hour 2013: Does it really save energy?","Sat Mar 23 21:42:25 EDT 2013","Science","Christian Science Monitor","563"
"36549","2013 FIRST Robotics Competition","Sat Mar 23 21:39:16 EDT 2013","Science","Sacramento Bee","11"
"36686","Did You See Friday's Meteor, Greenburgh?","Sat Mar 23 09:55:40 EDT 2013","Science","The Daily Voice","12"
"36698","Is This the NYC Meteor?","Fri Mar 22 22:36:09 EDT 2013","Science","Mashable","19"
"36711","Did a comet kill off the dinosaurs?","Sun Mar 24 00:21:48 EDT 2013","Science","Science Recorder","26"
"36712","Dragon spacecraft's return from ISS postponed","Sun Mar 24 00:18:49 EDT 2013","Science","Zee News","23"
"36754","Reports of flash along US East Coast appear to be 'single meteor event' (with ...","Sun Mar 24 01:05:39 EDT 2013","Science","Vancouver Sun","277"
"36852","Experts: Meteor sighting unusual, but space debris is common","Sat Mar 23 19:41:45 EDT 2013","Science","Washington Post","293"
"36867","The lights go out for Earth Hour","Sun Mar 24 02:33:19 EDT 2013","Science","Washington Post","596"
"36869","Mike Argento: Asteroids, 'Armageddon' and Aerosmith","Sun Mar 24 01:19:50 EDT 2013","Science","York Daily Record","23"
"36876","Earth Hour: World Landmarks Switch Off Lights","Sat Mar 23 23:37:34 EDT 2013","Science","Sky News","-1"
"36883","Letter revealing structure of DNA to fetch USD 2 million","Sun Mar 24 03:11:04 EDT 2013","Science","Business Standard","15"
"36892","NASA: Flash reports consistent with single meteor","Sun Mar 24 03:18:11 EDT 2013","Science","Cherry Hill Courier Post","294"
"36919","Sacramento-area robotics teams programmed for competition success","Sun Mar 24 03:03:37 EDT 2013","Science","Sacramento Bee","12"
"36928","Letter revealing structure of DNA could be auctioned for USD 2 million","Sun Mar 24 04:06:40 EDT 2013","Science","NDTV","15"
"36970","Bright flash in sky suspected meteor","Sun Mar 24 03:26:51 EDT 2013","Science","Northwest Arkansas News","295"
"36990","Nebraskan swallows may be evolving to avoid becoming roadkill","Sun Mar 24 00:07:03 EDT 2013","Science","The Verge","10"
"36991","That big fireball Friday was only visible from part of Vermont","Sun Mar 24 05:30:03 EDT 2013","Science","vt.Buzz (blog)","295"
"37004","Flash in East Coast Sky Has Social Media Buzzing","Sun Mar 24 05:53:13 EDT 2013","Science","ABC News","294"
"37028","Earth Hour: Thousands of Scots switch off lights","Sun Mar 24 05:53:05 EDT 2013","Science","BBC News","618"
"37076","Lockheed Martin wants to use a quantum computer to develop radar, aircraft ...","Fri Mar 22 18:59:19 EDT 2013","Science","GigaOM","11"
"37115","Pilot Whales Found Dead In South Africa On Noordhoek Beach","Sun Mar 24 07:57:21 EDT 2013","Science","Huffington Post","5"
"37142","Robotic 'Rumble': Vanden High School wins, earns spot in nationals","Sun Mar 24 04:17:19 EDT 2013","Science","The Reporter","17"
"37175","Meteorite or Asteroid Sudden Strike Confirmed by NASA Scientists","Sun Mar 24 09:07:13 EDT 2013","Science","Guardian Express","26"
"37214","Six of 19 beached whales dead, some to be euthanased","Sun Mar 24 09:34:13 EDT 2013","Science","Times LIVE","9"
"37215","Friday Night Flash That Lit Up East Coast Skies Identified as a Meteor","Sun Mar 24 09:32:13 EDT 2013","Science","LongIsland.com","298"
"37274","Do men have an evolutionary aversion to affairs with their friends wives?","Fri Mar 22 09:29:20 EDT 2013","Science","Daily Mail","12"
"37333","Rocketdyne retirees interested in rocket engine recovery","Sun Mar 24 02:14:02 EDT 2013","Science","Joplin Globe","8"
"37369","Seven pilot whales die in mass stranding on S.Africa beach","Sun Mar 24 10:40:00 EDT 2013","Science","AFP","13"
"37379","City landmarks worldwide go dark for Earth Hour","Sun Mar 24 10:49:41 EDT 2013","Science","CBC.ca","600"
"37479","LCSO investigates reports of lights in the sky","Sun Mar 24 13:10:03 EDT 2013","Science","abc13.com","4"
"37491","Voyager 1 Zips Into Solar System Dispute - Sci","Fri Mar 22 16:52:29 EDT 2013","Science","Tech Today","14"
"37503","Sun's Activity To Peak With 'Solar Maximum' In 2013, Scientists Say","Sun Mar 24 11:02:34 EDT 2013","Science","Huffington Post","7"
"37585","The world celebrates Earth Hour","Sun Mar 24 14:35:40 EDT 2013","Science","Houston Chronicle","604"
"37586","Mars rover scientist coming to LSSU for public talk","Sun Mar 24 14:23:31 EDT 2013","Science","Sault Ste. Marie Evening News","8"
"37712","Earth Hour darkens Strip for an hour in name of conservation","Sun Mar 24 13:30:58 EDT 2013","Science","MyNews3","27"
"37721","Endangered Giraffe Born at Conn....","Sun Mar 24 16:19:48 EDT 2013","Science","ABC News","3"
"37737","DNA Discoverer's Letter to Son to be Auctioned for $1M or More","Sun Mar 24 16:19:25 EDT 2013","Science","Counsel & Heal","19"
"37738","Rare giraffe listed as endangered gives birth to curious calf at Conn ...","Sun Mar 24 16:21:27 EDT 2013","Science","Fox News","3"
"37767","Part 2: Whitehead acknowledgment adds to state's aviation legacy","Sun Mar 24 08:35:39 EDT 2013","Science","Shelton Herald","5"
"37778","Robotics team takes seventh competition in Milwaukee","Sun Mar 24 17:05:05 EDT 2013","Science","Janesville Gazette","18"
"37785","Buzz Aldrin, Apollo 11 Moonwalker, Refutes Auction & Is Keeping Space ...","Sun Mar 24 13:02:49 EDT 2013","Science","Huffington Post","8"
"37820","Space exploration history goes on the block","Fri Mar 22 21:26:39 EDT 2013","Science","Fox News","7"
"37822","New Analysis Suggests a Comet, Not an Asteroid, Killed Off Dinosaurs","Sun Mar 24 17:39:01 EDT 2013","Science","Cleveland Leader","31"
"37873","Montana hopes to expand Arctic grayling range","Sun Mar 24 18:07:15 EDT 2013","Science","Great Falls Tribune","7"
"37911","Sun Activity Cycle Will See 'Solar Maximum' Peak Later This Year","Sun Mar 24 18:54:36 EDT 2013","Science","Latinos Post","8"
"37965","Seven Pieces Of Space History That You Can Own","Sun Mar 24 19:28:33 EDT 2013","Science","Gizmodo","8"
"38116","Comet Thought To Have Killed Dinosaurs","Sun Mar 24 21:12:50 EDT 2013","Science","RTT News","32"
"38130","Going beyond Earth Hour","Sun Mar 24 20:02:19 EDT 2013","Science","New Straits Times","38"
"38153","Buzz Aldrin sees humans on Mars by 2035","Sun Mar 24 21:32:34 EDT 2013","Science","USA TODAY","8"
"38206","What lies beneath: When sinkholes turn deadly","Sun Mar 24 21:38:33 EDT 2013","Science","The Daily Telegraph","9"
"38235","Monticello sign goes dark for Earth Hour","Sun Mar 24 22:46:36 EDT 2013","Science","Longview Daily News","46"
"38253","Would you buy a Nobel Prize at auction? - U","Sun Mar 24 22:06:36 EDT 2013","Science","T San Diego","20"
"38297","Nanowires raise solar efficiency limit","Sun Mar 24 19:23:50 EDT 2013","Science","Electronics News","2"
"38298","The Abnormally Normal Science Of Sinkholes","Sun Mar 24 16:24:11 EDT 2013","Science","WWNO","10"
"38535","Pilot Whales Found In South Africa On Noordhoek Beach","Mon Mar 25 01:34:41 EDT 2013","Science","Huffington Post","22"
"38616","Nanowires Could Increase Solar Cell Efficiency Limits","Sun Mar 24 14:51:20 EDT 2013","Science","Tech Fragments","2"
"38656","Three pilot whales rebeach","Mon Mar 25 04:28:25 EDT 2013","Science","Independent Online","23"
"38666","Theoretical Limit Of Solar Cell Efficiency Probably Broken","Mon Mar 25 04:07:41 EDT 2013","Science","CleanTechnica","3"
"38679","3 re-beached whales euthanized","Mon Mar 25 04:53:52 EDT 2013","Science","News24","24"
"38690","Another Sinkhole Opens in Seffner","Sun Mar 24 05:18:57 EDT 2013","Science","Patch.com","25"
"38712","Rare Giraffe Born: Rare and Endangered Rothschild Giraffe at Connecticut ...","Sun Mar 24 22:16:37 EDT 2013","Science","Science World Report","16"
"38715","Pilot whales beach in South Africa","Sun Mar 24 07:08:00 EDT 2013","Science","The Associated Press","24"
"38716","Video: Rare Rothschild giraffe born at LEO Conservation Center","Mon Mar 25 05:44:22 EDT 2013","Science","DigitalJournal.com","18"
"38729","Robots descend upon Tabernacle school during engineering competition","Sun Mar 24 19:29:04 EDT 2013","Science","phillyBurbs.com","18"
"38735","Yet another sinkhole eats up real estate in Seffner, Florida","Mon Mar 25 05:56:29 EDT 2013","Science","msnNOW","26"
"38759","Rare giraffe born in Connecticut","Mon Mar 25 05:34:18 EDT 2013","Science","Toronto Sun","18"
"38769","Endangered Rothschild Giraffe Born in Connecticut Zoo [Video]","Mon Mar 25 06:25:30 EDT 2013","Science","Nature World News","19"
"38787","NASA's Mars Spacecraft Go Solo Next Month","Mon Mar 25 05:46:08 EDT 2013","Science","Yahoo! News (blog)","9"
"38828","OUR OPINION: Universe is older than we thought","Mon Mar 25 07:12:50 EDT 2013","Science","San Angelo Standard Times","7"
"38852","Researchers suggest comet most likely cause of Chicxulub crater","Mon Mar 25 07:27:53 EDT 2013","Science","Phys.Org","32"
"38853","DNA Discoverer's Descriptive Letter to Son to be auctioned for more than a Million","Mon Mar 25 07:29:12 EDT 2013","Science","French Tribune","22"
"38854","Solar Cell Efficiency can be Increased Using Nanowires","Mon Mar 25 07:29:11 EDT 2013","Science","French Tribune","4"
"38913","Nanowires Break Limit of Solar Cell Efficiency: The Future of Sustainable Energy","Mon Mar 25 07:58:08 EDT 2013","Science","Science World Report","5"
"38955","Another sinkhole opens in Seffner, Florida, the town where Jeff Bush was killed","Mon Mar 25 08:29:47 EDT 2013","Science","Macleans.ca (blog)","27"
"38976","Nanowires increase limit of solar cell efficiency, say researchers","Mon Mar 25 08:40:57 EDT 2013","Science","Science Recorder","6"
"38977","Baby giraffe is only a few days old and already as tall as you are","Mon Mar 25 08:45:06 EDT 2013","Science","msnNOW","21"
"38978","New Florida sinkhole in same Florida town","Mon Mar 25 08:41:04 EDT 2013","Science","Christian Science Monitor","28"
"39006","Delaware meteor lights up sky","Sat Mar 23 10:59:40 EDT 2013","Science","Washington Post","6"
"39042","Mars Curiosity rover gets back to sending snapshots","Sat Mar 23 18:17:13 EDT 2013","Science","NBCNews.com (blog)","10"
"39061","Solar Conjunction Puts NASA Mars Exploration on Pause","Mon Mar 25 09:15:46 EDT 2013","Science","Mobile Magazine","11"
"39085","Europe's Planck space telescope challenges understanding of universe for ...","Mon Mar 25 09:22:53 EDT 2013","Science","Mancunian Matters","9"
"39086","Rare, Endangered Giraffe Born At Greenwich Conservation Center","Mon Mar 25 09:28:09 EDT 2013","Science","CBS Local","22"
"39135","The Conservation Perspective on 'De-extinction'","Mon Mar 25 09:17:05 EDT 2013","Science","Huffington Post","9"
"39142","They may be dime-sized, but this mosquito is no big deal - The News","Mon Mar 25 01:11:40 EDT 2013","Science","Press","4"
"39155","Giant Mosquitoes Invade Florida: Entomologist Reveals Reality Of Gallinipper ...","Mon Mar 25 09:52:26 EDT 2013","Science","Huffington Post","4"
"39173","Rare Giraffe Born At Conn. Conservation Center (Video)","Mon Mar 25 10:03:51 EDT 2013","Science","Vibe","26"
"39174","Mars Conjunction Signals Communications Blackout Between Earth and Mars ...","Mon Mar 25 10:10:02 EDT 2013","Science","Nature World News","12"
"39230","Solar Flares 2013: Solar Storms, Eruptions And CMEs, Outlook For The Year ...","Mon Mar 25 06:31:15 EDT 2013","Science","PlanetSave.com","11"
"39265","Rare, endangered giraffe gives birth in Connecticut","Mon Mar 25 10:51:18 EDT 2013","Science","UPI.com (blog)","26"
"39278","De-Extinction Could Bring Back 24 Different Species: Resurrecting the Woolly ...","Mon Mar 25 11:06:21 EDT 2013","Science","Science World Report","11"
"39279","Global landmarks go dark for Earth Hour","Sun Mar 24 21:26:44 EDT 2013","Science","USA TODAY","8"
"39312","Another Sinkhole Opens in Town Where Florida Man was Swallowed in His Sleep","Mon Mar 25 09:12:42 EDT 2013","Science","Science World Report","34"
"39313","Chaotic vortex on Venus' south pole unpredictable","Mon Mar 25 11:15:46 EDT 2013","Science","Examiner.com","-1"
"39317","New Images Reveal Ever-Present Venus Vortex More Chaotic and Unpredictable","Mon Mar 25 10:09:53 EDT 2013","Science","Science World Report","5"
"39318","Rare Giraffe Born at Connecticut Zoo [VIDEO]","Mon Mar 25 11:18:11 EDT 2013","Science","WebProNews","28"
"39346","First time standing","Mon Mar 25 11:24:27 EDT 2013","Science","Christian Science Monitor","29"
"39371","Space Memorabilia Is Up For Auction","Mon Mar 25 11:37:31 EDT 2013","Science","Nature World News","9"
"39407","Solar cells 'hairy' with nanowires could push back efficiency limits","Mon Mar 25 11:54:28 EDT 2013","Science","Treehugger (blog)","8"
"39425","Nanowires can Increase Efficiency of Solar Cells: Researchers","Mon Mar 25 11:55:55 EDT 2013","Science","Nature World News","9"
"39448","Graphene Sponges: The Lightest Material on the Planet","Mon Mar 25 11:48:33 EDT 2013","Science","Gizmodo","8"
"39450","Graphene Sponges: The New Lightest Material on the Planet","Mon Mar 25 11:48:33 EDT 2013","Science","Gizmodo","8"
"39463","Sinkhole opens up in Florida town — again — three kilometres away from where ...","Mon Mar 25 12:15:25 EDT 2013","Science","National Post","37"
"39477","New Sinkhole Opens In Seffner, Florida, Where Man Was Swallowed In Bed ...","Mon Mar 25 12:22:38 EDT 2013","Science","Huffington Post","39"
"39510","Ephemeral vacuum particles induce speed-of-light fluctuations","Mon Mar 25 11:37:29 EDT 2013","Science","Science Codex","2"
"39539","Giant Killer Mosquitoes Set to Invade Bradenton","Mon Mar 25 12:41:46 EDT 2013","Science","Patch.com","4"
"39547","Mars Spacecraft Communications To Be Disrupted By Solar Conjunction In April","Mon Mar 25 09:02:51 EDT 2013","Science","Huffington Post","13"
"39580","World Landmarks Go Dark For 'Earth Hour'","Sat Mar 23 21:55:48 EDT 2013","Science","WFMY News 2","8"
"39581","Ephemeral Vacuum Particles Cause Fluctuations in the Speed of Light: New ...","Mon Mar 25 12:58:52 EDT 2013","Science","Science World Report","3"
"39652","Laser empties atoms from the inside out","Mon Mar 25 11:38:05 EDT 2013","Science","Eureka! Science News","-1"
"39669","Scientists preserve embryos from critically endangered Iberian lynx","Mon Mar 25 13:28:26 EDT 2013","Science","GlobalPost","6"
"39678","Nanowires could boost solar power 15X","Mon Mar 25 13:29:13 EDT 2013","Science","Computerworld","10"
"39704","New Research Shows the Speed of Light is Variable in Real Space","Mon Mar 25 13:36:03 EDT 2013","Science","Cleveland Leader","4"
"39743","UNL to host lectures on climate change and drought","Mon Mar 25 12:03:29 EDT 2013","Science","Lincoln Journal Star","5"
"39744","Lightest Material on Earth Could Mop up Oil Spills: Uses for the Graphene Sponge","Mon Mar 25 13:53:57 EDT 2013","Science","Science World Report","9"
"39745","Giant skeeter hysteria builds, but is it humbug?","Mon Mar 25 13:20:19 EDT 2013","Science","Tbo.com","5"
"39757","Antimatter's Magnetic Charge Revealed","Mon Mar 25 14:09:23 EDT 2013","Science","Yahoo! News (blog)","4"
"39769","Viewpoint: Antiprotons Reflect a Magnetic Symmetry","Mon Mar 25 10:59:28 EDT 2013","Science","Physics","4"
"39781","Embryos of world's most endangered cat preserved for 1st time","Mon Mar 25 10:08:50 EDT 2013","Science","Fox News","7"
"39782","Brace yourself for the invasion of the giant mosquitoes","Mon Mar 25 14:10:43 EDT 2013","Science","Orlando Sentinel","6"
"39857","Liberty Co.: Wedding lanterns led to calls of 'fireballs in the sky'","Mon Mar 25 14:27:23 EDT 2013","Science","abc13.com","7"
"39858","So it turns out the speed of light might not be constant after all","Mon Mar 25 14:35:49 EDT 2013","Science","Catholic Online","5"
"39866","'Fire ball' UFO sighting reported outside Houston","Mon Mar 25 06:25:11 EDT 2013","Science","KSAT San Antonio","7"
"39902","Nanowires boost photovoltaics sunlight capture by 15X","Mon Mar 25 15:04:16 EDT 2013","Science","Register","11"
"39940","Most Endangered Wild Cat on Earth Saved by Castration: Embryos Preserved ...","Mon Mar 25 15:14:53 EDT 2013","Science","Science World Report","8"
"39941","UFOs explained as Chinese lanterns launched by wedding party","Mon Mar 25 15:17:00 EDT 2013","Science","Your Houston News","9"
"39947","Ever-Changing Venus Superstorm Sparks Interest","Mon Mar 25 13:47:19 EDT 2013","Science","Space.com","8"
"39951","The Solar System's Most Spectacular Polar Superstorms","Mon Mar 25 15:36:10 EDT 2013","Science","Wired","8"
"39966","Where Life Could Thrive: Interview With John Grotzinger","Mon Mar 25 14:57:56 EDT 2013","Science","Space Daily","15"
"39976","New Studies Suggest the Speed of Light is Variable","Mon Mar 25 15:37:48 EDT 2013","Science","Nature World News","6"
"40000","Endangered “Demon Primate” Genome Sequenced","Mon Mar 25 15:08:36 EDT 2013","Science","National Geographic","4"
"40016","New Sinkhole Opens in Seffner, Florida 'Sinkhole Season' in Full Swing","Mon Mar 25 15:58:49 EDT 2013","Science","The Jacksonville Observer","44"
"40044","NASA Prepares For Solar Conjunction Blocking Mars to Earth Communications","Mon Mar 25 16:05:31 EDT 2013","Science","Science World Report","16"
"40075","Mar Curiosity Rover is sending back photos again","Mon Mar 25 16:23:53 EDT 2013","Science","imaging resource","17"
"40076","Scientists Castrate One of the World's Most Endangered Species","Mon Mar 25 16:27:43 EDT 2013","Science","Nature World News","9"
"40105","Third sinkhole in three weeks for Seffner","Mon Mar 25 16:39:00 EDT 2013","Science","WTSP 10 News","48"
"40106","Mars Curiosity Rover is sending back photos again","Mon Mar 25 16:28:34 EDT 2013","Science","imaging resource","17"
"40107","2-Headed Shark Fetus Netted by Fisherman","Mon Mar 25 13:38:17 EDT 2013","Science","LiveScience.com","9"
"40124","De-extinction: Oh God, yes -- or worst idea ever?","Mon Mar 25 16:46:00 EDT 2013","Science","HLNtv.com","13"
"40184","Red Crabs Swarm Island: Christmas Island Crab Migration Dubbed One Of The ...","Mon Mar 25 17:22:50 EDT 2013","Science","Huffington Post","9"
"40185","Mars rover back in action after computer problems","Mon Mar 25 17:16:00 EDT 2013","Science","The Associated Press","18"
"40186","Florida fisherman bags two-headed MUTANT SHARK","Mon Mar 25 17:20:42 EDT 2013","Science","Register","10"
"40198","Was duck penis study an appropriate use of taxpayer money?","Mon Mar 25 16:57:46 EDT 2013","Science","Fox News","7"
"40229","Yes, We Should Study Duck Penises","Mon Mar 25 12:29:04 EDT 2013","Science","Daily Beast","-1"
"40244","Genome study to aid Madagascar lemurs","Mon Mar 25 17:51:17 EDT 2013","Science","UPI.com","6"
"40276","Scientists Find Universe is 80 Million Years Older","Mon Mar 25 18:05:17 EDT 2013","Science","EDGEOnTheNet","14"
"40277","Scientists Announce Sequencing of the Aye-Aye Lemur's Genome","Mon Mar 25 18:11:26 EDT 2013","Science","Nature World News","7"
"40332","Into the maelstrom: US coastal population grows as storms intensify","Mon Mar 25 18:23:54 EDT 2013","Science","NBCNews.com (blog)","4"
"40350","Mars rover back in action after computer glitches","Mon Mar 25 18:39:52 EDT 2013","Science","WPMI Local 15 News","22"
"40351","Scientists examine nothing, find something","Mon Mar 25 18:37:37 EDT 2013","Science","Christian Science Monitor","7"
"40352","APNewsBreak: No Pups Born to Isle Royale Wolves","Mon Mar 25 18:38:18 EDT 2013","Science","ABC News","4"
"40382","Curiosity Resumes Science Investigations","Mon Mar 25 18:52:59 EDT 2013","Science","Jet Propulsion Laboratory","22"
"40475","NASA's Mars rover resumes work after computer glitch","Mon Mar 25 19:52:15 EDT 2013","Science","Chicago Tribune","27"
"40501","Speed Of Light Might Not Be The Constant We Thought It Was","Mon Mar 25 20:05:55 EDT 2013","Science","Latinos Post","8"
"40545","Researchers measure the magnetic charge of antimatter","Mon Mar 25 20:14:06 EDT 2013","Science","SlashGear","6"
"40571","Mars rover back to full science operations","Mon Mar 25 20:42:45 EDT 2013","Science","UPI.com","26"
"40572","What Happened to All the Birds in the Most Recently Colonized Regions of Earth?","Mon Mar 25 19:22:01 EDT 2013","Science","io9","10"
"40607","Curiosity out of safe mode, doing science again","Mon Mar 25 21:04:12 EDT 2013","Science","Register","27"
"40663","New Map Of Universe Shows What Earthly Physics Can't","Mon Mar 25 21:58:12 EDT 2013","Science","Space Daily","15"
"40696","Did conservationists really castrate one of the world's most endangered species?","Mon Mar 25 22:23:14 EDT 2013","Science","Science Recorder","10"
"40697","Scientists Sequence DNA Of Endangered Madagascar Lemur","Mon Mar 25 22:25:31 EDT 2013","Science","Latinos Post","10"
"40737","Wedding lanterns mistaken for UFOs in Liberty County","Mon Mar 25 22:47:46 EDT 2013","Science","MyFox Houston","11"
